,name,geometry,GEOID,Typology,Typology_numeric,Typology_numeric2,Total_hh_percent_change,rent_percent_change,rent_percent_change_inflation,income_family_percent_change,income_nonfamily_percent_change,median_income_family_percent_change_inflation,median_income_nonfamily_percent_change_inflation,white_pop_percent_change,bachelorsplus_percent_change,Westlake,Pico-Union,Koreatown,Echo Park,Downtown,Silver Lake
120,Pico-Union,"POLYGON ((-118.29090719504687 34.05240885296655, -118.29112419543662 34.05242985319275, -118.29133719542266 34.05246685313812, -118.2914201949348 34.052485853686655, -118.2916241952168 34.05254385347376, -118.29161919480687 34.05091685340676, -118.29161919494679 34.05077985313733, -118.2916141951822 34.04910885308596, -118.29160919485861 34.04726485299449, -118.29070419452947 34.04726885254322, -118.29045219446036 34.047268853109045, -118.28909319450501 34.04727285259564, -118.2885611947972 34.047273852784116, -118.28768819462421 34.0472768526268, -118.28708019400773 34.04727885313282, -118.28651619393571 34.04728085346811, -118.28534419409165 34.04728385305133, -118.2841401938426 34.047287853251255, -118.28417319412709 34.04912885379326, -118.28417519359462 34.049335853185276, -118.28418119376406 34.049894853093285, -118.28418919433774 34.050805853745494, -118.28419619339897 34.05141685344865, -118.28419919396211 34.051808853669286, -118.28420519362413 34.05242085374858, -118.2842781935546 34.05242685380902, -118.28539419407032 34.05242285395349, -118.28656619423762 34.052418853354496, -118.28773919512219 34.05241485342099, -118.2890771947015 34.052409853131536, -118.29036519484825 34.05240485366926, -118.29071819552216 34.052403852935576, -118.29090719504687 34.05240885296655))",6037213402.0,Early/Ongoing Gentrification,5.0,3.0,-0.0830670926517571,0.4258849557522124,0.0505896023925291,0.0820804953560371,0.2702919810002794,-0.1358814329942504,0.014418881970223,0.2259604394142806,0.5330125288933044,0,1,0,0,0,0
121,Pico-Union,"POLYGON ((-118.29893319580049 34.04723685266794, -118.29866719566215 34.04723785254358, -118.29788819602864 34.04724085226962, -118.29761119546492 34.04724185261371, -118.29699919550642 34.04724385251745, -118.29684319619224 34.047244852744605, -118.29587019552625 34.04724885260237, -118.29579819509807 34.04736585208884, -118.29580119531238 34.049088852732005, -118.29580419614291 34.05089685258462, -118.2958081959498 34.05264885333718, -118.29581219628683 34.054511853479745, -118.2965321961614 34.05450885352566, -118.29685819644254 34.05450685358045, -118.29762219630209 34.05450385345667, -118.29790419650205 34.05450185273492, -118.29871219710753 34.05449785276454, -118.29895019647181 34.05449685274627, -118.29990019659576 34.05449285294252, -118.29999519657736 34.054143853237804, -118.29999619674115 34.053513853377545, -118.30001319645551 34.05346285298492, -118.30004119640832 34.05342185299423, -118.30007719635705 34.05339085273897, -118.30027219673781 34.05325785284116, -118.30019319679083 34.05311485269884, -118.30012719642285 34.05296485316555, -118.30006219626057 34.0527738530712, -118.30002819631083 34.0526288531993, -118.30000519649494 34.05248385303855, -118.29999119626606 34.052367852616605, -118.29998819705426 34.05087585275375, -118.29998319637399 34.04906785234273, -118.29997919622858 34.04723285235523, -118.29893319580049 34.04723685266794))",6037213310.0,Early/Ongoing Gentrification,5.0,3.0,-0.2072072072072072,0.4530706836616454,0.0706200003288447,0.9199246505172016,1.2121476949967227,0.5331969709130222,0.7665579450045258,1.5957371698418945,0.6285963591159561,0,1,0,0,0,0
122,Pico-Union,"POLYGON ((-118.29475119485737 34.04725285218483, -118.29370519517218 34.047256852284846, -118.29357819521913 34.04725785258456, -118.29263119457025 34.04726085258308, -118.29243719465757 34.04726185265305, -118.29160919485861 34.04726485299449, -118.2916141951822 34.04910885308596, -118.29161919494679 34.05077985313733, -118.29161919480687 34.05091685340676, -118.2916241952168 34.05254385347376, -118.29163019527712 34.05453185320829, -118.29267519607473 34.05452685318866, -118.29288319605908 34.05452585308279, -118.29372119542707 34.054521853417405, -118.29413819616794 34.054519853117284, -118.29476619603795 34.05451685333437, -118.29539319614442 34.05451385363253, -118.29581219628683 34.054511853479745, -118.2958081959498 34.05264885333718, -118.29580419614291 34.05089685258462, -118.29580119531238 34.049088852732005, -118.29579819509807 34.04736585208884, -118.29587019552625 34.04724885260237, -118.29475119485737 34.04725285218483))",6037213320.0,At Risk of Gentrification,7.0,4.0,-0.0077519379844961,0.422283356258597,0.0479359500310883,0.2919260796521395,0.0878857142857142,0.0316952550364942,-0.1312455510204081,1.7218966322673803,1.8789455428373223,0,1,0,0,0,0
123,Pico-Union,"POLYGON ((-118.2842161938427 34.05346385412857, -118.28424519446645 34.054730854381056, -118.28424819416131 34.05502685422752, -118.28542019459428 34.05501985372172, -118.28659219504948 34.05501385426082, -118.28776419518121 34.05500685354512, -118.28908419506297 34.054999853295136, -118.29037119482871 34.05499285395769, -118.29163119505832 34.054985853817435, -118.29163019527712 34.05453185320829, -118.2916241952168 34.05254385347376, -118.2914201949348 34.052485853686655, -118.29133719542266 34.05246685313812, -118.29112419543662 34.05242985319275, -118.29090719504687 34.05240885296655, -118.29071819552216 34.052403852935576, -118.29036519484825 34.05240485366926, -118.2890771947015 34.052409853131536, -118.28773919512219 34.05241485342099, -118.28656619423762 34.052418853354496, -118.28539419407032 34.05242285395349, -118.2842781935546 34.05242685380902, -118.28420519362413 34.05242085374858, -118.2842161938427 34.05346385412857))",6037213401.0,Low-Income/Susceptible to Displacement,4.0,2.0,-0.0764331210191083,0.4022857142857143,0.0332017215477002,-0.0632563872702823,0.2726852463346982,-0.2519433149772684,0.0163300752872805,0.9444470453599668,-0.1520739054257901,0,1,0,0,0,0
124,Pico-Union,"POLYGON ((-118.27492619129113 34.03807885274843, -118.275902191971 34.0380608524208, -118.2779891922651 34.03797085287467, -118.27841819178602 34.03794185207, -118.27884619206903 34.03790685236487, -118.27962519167349 34.037821852194334, -118.2798821917565 34.037793852024436, -118.28023019266196 34.03774885274444, -118.28048619176089 34.037710852035126, -118.28073519242554 34.03766885254073, -118.28116519200377 34.03758885270264, -118.2818591924532 34.03744485235467, -118.28402119264878 34.037038852087406, -118.28402019235867 34.0369068523808, -118.28401919218864 34.03682785183489, -118.2840171932073 34.03655985233218, -118.28401619301789 34.03653285205135, -118.28401419241675 34.03620885220414, -118.28401219250699 34.036008851529594, -118.2840061923282 34.035203851475224, -118.28399919248527 34.03439685150827, -118.28399219277739 34.033589851575805, -118.28398919210717 34.03320085201044, -118.28398619233003 34.03281785123202, -118.28397719267873 34.031702851050454, -118.28337419169412 34.03143485103745, -118.28271919186251 34.031142851171786, -118.28211519181257 34.030873851046685, -118.28147219155622 34.03058785124605, -118.28085119153359 34.031546851996424, -118.2797201919929 34.03329585199407, -118.27903019133487 34.03298885220687, -118.27856219183117 34.03277985207462, -118.27848719105522 34.0327468514981, -118.2776841915674 34.03399585227252, -118.27654919163868 34.03575285267885, -118.27630819102079 34.03612785222625, -118.27621519111804 34.036273852337764, -118.27585219157748 34.036109852782616, -118.27531919159932 34.03586785277659, -118.27471419139331 34.03559285239101, -118.2746451910414 34.03556185249042, -118.27449419132151 34.03549285199415, -118.27429519134381 34.03540285284608, -118.27419619073636 34.03609585209433, -118.27395719077312 34.03777385255726, -118.27394819118811 34.03783785276045, -118.27392719163382 34.0379828529121, -118.27391619111506 34.03806085300543, -118.27412719147135 34.03807285312656, -118.27430219109577 34.038075852656576, -118.27452519085284 34.03807185241347, -118.27492619129113 34.03807885274843))",6037224410.0,Early/Ongoing Gentrification,5.0,3.0,-0.134228187919463,0.0745986779981114,-0.2082375276524328,0.6361066235864298,1.1487110588630447,0.3065480036925918,0.7158992598634886,0.2253354240426844,0.8554033941645941,0,1,0,0,0,0
125,Pico-Union,"POLYGON ((-118.27982019218373 34.040554852782236, -118.27916819277097 34.04155285319472, -118.27876319224282 34.041730853039006, -118.27792619269002 34.04302385326364, -118.27688719266526 34.04462885294152, -118.27790919197614 34.04509085284341, -118.27858019229635 34.045393853611436, -118.27893019206506 34.04555185295364, -118.27993419273554 34.04600485304274, -118.2803621927912 34.045343853168774, -118.28097319274924 34.04440085288171, -118.28194219323207 34.042901852571745, -118.28194119302788 34.04281585250596, -118.28242519251965 34.04204985306827, -118.28291019233842 34.04128285226338, -118.28387619245353 34.03975185273063, -118.28411419298595 34.03985985253313, -118.28411419253852 34.039782851922126, -118.28403519253854 34.038185852361295, -118.28402919317477 34.03770185198575, -118.28402619288478 34.03743685241435, -118.28402519244331 34.03738585249555, -118.28402319273322 34.03722485200737, -118.28402219311246 34.037119852227654, -118.28402119264878 34.037038852087406, -118.2818591924532 34.03744485235467, -118.28183519284168 34.03747985258974, -118.28169219184696 34.037696851957264, -118.28155919224051 34.03789785271861, -118.28115219277336 34.0385158525839, -118.28047119285311 34.03955785278449, -118.27982019218373 34.040554852782236))",6037224320.0,At Risk of Gentrification,7.0,4.0,-0.1622516556291391,0.3415765069551777,-0.0115287188245436,-0.0838955841980363,-0.2397076735688185,-0.268425187952432,-0.3928522707499565,0.5238352464550979,0.0298230044039586,0,1,0,0,0,0
126,Pico-Union,"POLYGON ((-118.28291019233842 34.04128285226338, -118.28242519251965 34.04204985306827, -118.28194119302788 34.04281585250596, -118.28194219323207 34.042901852571745, -118.28097319274924 34.04440085288171, -118.2803621927912 34.045343853168774, -118.27993419273554 34.04600485304274, -118.28010219298622 34.046080852855255, -118.28036019256754 34.04619785337822, -118.28137819352443 34.04665685286741, -118.28270819346906 34.04725785312953, -118.28289119317822 34.04729085331886, -118.2841401938426 34.047287853251255, -118.28424719395268 34.04712185320362, -118.28423619309723 34.045602853072644, -118.284165193388 34.04499585281014, -118.28415319337981 34.043784853190076, -118.28414319300002 34.04283285234706, -118.28413419320815 34.04184185259275, -118.28411419298595 34.03985985253313, -118.28387619245353 34.03975185273063, -118.28291019233842 34.04128285226338))",6037224310.0,Advanced Gentrification,8.0,4.0,-0.0223463687150838,0.2623376623376623,-0.0699117643324771,0.3908471860604847,-0.1631672512372075,0.1106908242968729,-0.3317292763451414,0.8598416102953311,0.9433427261565098,0,1,0,0,0,0
127,Pico-Union,"POLYGON ((-118.28401919218864 34.03682785183489, -118.28402019235867 34.0369068523808, -118.28402119264878 34.037038852087406, -118.28417219296774 34.03700985247213, -118.28458519249907 34.036940852074146, -118.28498819294501 34.03688585209049, -118.28539419340976 34.036849851533994, -118.28565819316086 34.03682385185895, -118.28618919284422 34.03679685211535, -118.28665519330737 34.036788851762786, -118.28793019326055 34.03680085192844, -118.28823819388755 34.03680385208832, -118.29156119370676 34.03684185159445, -118.29156019414202 34.03668985146899, -118.29155919434649 34.03646785111396, -118.29155719369315 34.036000851472345, -118.29155619411229 34.03565085184071, -118.29155619376243 34.035193851671494, -118.29155519384848 34.03506785169556, -118.29155419363904 34.03454485111634, -118.29155419388789 34.03438485111962, -118.29155319361841 34.0336728510446, -118.2915521934414 34.03357785109985, -118.29155119396385 34.03276785110994, -118.29033019333211 34.03276885151358, -118.28898019281841 34.03276985089491, -118.28883219324763 34.03276985164224, -118.287432193256 34.0327708514437, -118.28644219266818 34.03277185106693, -118.2857111921779 34.032450851597986, -118.28496919269067 34.032124851259496, -118.28397719267873 34.031702851050454, -118.28398619233003 34.03281785123202, -118.28398919210717 34.03320085201044, -118.28399219277739 34.033589851575805, -118.28399919248527 34.03439685150827, -118.2840061923282 34.035203851475224, -118.28401219250699 34.036008851529594, -118.28401419241675 34.03620885220414, -118.28401619301789 34.03653285205135, -118.2840171932073 34.03655985233218, -118.28401919218864 34.03682785183489))",6037221710.0,Early/Ongoing Gentrification,5.0,3.0,-0.1077844311377245,0.4320388349514563,0.0551237700860893,0.8187945243749127,0.418683924513388,0.4524373416079659,0.1329204482899769,0.4855068552304868,2.3087103724222837,0,1,0,0,0,0
128,Pico-Union,"POLYGON ((-118.28413419320815 34.04184185259275, -118.28414319300002 34.04283285234706, -118.28415319337981 34.043784853190076, -118.28535519313778 34.04405185306352, -118.2862851937761 34.04425785302818, -118.28638419390272 34.04425785267009, -118.28854519428356 34.04424985298363, -118.28922019423035 34.0442478522776, -118.29044019420417 34.04424385209059, -118.2916011945251 34.0442398522484, -118.29159119432046 34.042692852335755, -118.2915751945181 34.040008852112436, -118.29060219386584 34.04001485168964, -118.28962819441858 34.0400198523348, -118.28939219414337 34.04002085182632, -118.28877019418397 34.0400238519441, -118.28827519315887 34.04002685223978, -118.28771919313708 34.04002985252998, -118.28762819337908 34.04002985206609, -118.28646419352877 34.04003585211012, -118.28638819362229 34.040035852086994, -118.28561919287937 34.04004085237516, -118.28522519335698 34.0400428520372, -118.28479019357147 34.04004485246292, -118.28452519320051 34.040046852035125, -118.28411419298595 34.03985985253313, -118.28413419320815 34.04184185259275))",6037221120.0,Low-Income/Susceptible to Displacement,4.0,2.0,-0.1428571428571428,0.1913133402275077,-0.1222423636735315,0.4392542101042502,2.580589514737869,0.149347290640394,1.8593564839120975,-0.4115935879302216,0.563381003639346,0,1,0,0,0,0
129,Pico-Union,"POLYGON ((-118.2841401938426 34.047287853251255, -118.28534419409165 34.04728385305133, -118.28651619393571 34.04728085346811, -118.28708019400773 34.04727885313282, -118.28768819462421 34.0472768526268, -118.2885611947972 34.047273852784116, -118.28909319450501 34.04727285259564, -118.29045219446036 34.047268853109045, -118.29070419452947 34.04726885254322, -118.29160919485861 34.04726485299449, -118.2916011945251 34.0442398522484, -118.29044019420417 34.04424385209059, -118.28922019423035 34.0442478522776, -118.28854519428356 34.04424985298363, -118.28638419390272 34.04425785267009, -118.2862851937761 34.04425785302818, -118.28535519313778 34.04405185306352, -118.28415319337981 34.043784853190076, -118.284165193388 34.04499585281014, -118.28423619309723 34.045602853072644, -118.28424719395268 34.04712185320362, -118.2841401938426 34.047287853251255))",6037221110.0,At Risk of Gentrification,7.0,4.0,0.0963455149501661,0.5106382978723404,0.1130357202509298,0.4977029096477794,-1.0,0.1960227521330124,-1.0,0.2707981673498915,0.6458929826666896,0,1,0,0,0,0
130,Pico-Union,"POLYGON ((-118.27667919214491 34.045191853150776, -118.27650819214585 34.04545985333499, -118.27602819247821 34.04621185336354, -118.27554819176966 34.046963853298024, -118.27507619216365 34.04770385356947, -118.27577819195649 34.04802185401173, -118.27634719198358 34.048279854150096, -118.27694019226733 34.04854785405547, -118.27734919258126 34.04873385406657, -118.27748219263998 34.048793853714635, -118.27857019289824 34.04928485387117, -118.2796561935209 34.04977485360711, -118.28013019293341 34.049034853191216, -118.28061119340396 34.048283853108316, -118.28041319286777 34.04819385346305, -118.28137819352443 34.04665685286741, -118.28036019256754 34.04619785337822, -118.28010219298622 34.046080852855255, -118.27993419273554 34.04600485304274, -118.27893019206506 34.04555185295364, -118.27858019229635 34.045393853611436, -118.27790919197614 34.04509085284341, -118.27688719266526 34.04462885294152, -118.27667919214491 34.045191853150776))",6037209820.0,Advanced Gentrification,8.0,4.0,-0.1108374384236452,0.2531969309462916,-0.0766466396246924,0.6886343407762857,-0.0403333595408444,0.348495137848491,-0.2336376399761885,1.0070476710425094,0.9038332056372036,0,1,0,0,0,0
