ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90017,LOS ANGELES,5144034172,2021,00211,5144-034-172,"877 S FRANCISCO ST, 3306  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1310,2,2,1,20160930,98989.00,2014,667458.00,2018,766447.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,766447.00,0.00,766447.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3306 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3306,LOS ANGELES CA,90017,20215144034172,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034038,2021,00211,5144-034-038,"877 S FRANCISCO ST, 2103  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,695,1,1,1,20160930,52937.00,2014,385012.00,2018,437949.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,437949.00,0.00,437949.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2103 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2103,LOS ANGELES CA,90017,20215144034038,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034171,2021,00211,5144-034-171,"877 S FRANCISCO ST, 3305  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,749,1,1,1,20160930,56233.00,2014,410246.00,2018,466479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,466479.00,0.00,466479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3305 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3305,LOS ANGELES CA,90017,20215144034171,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034140,2021,00211,5144-034-140,"877 S FRANCISCO ST, 3007  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,870,1,1,1,20160930,66042.00,2014,465571.00,2018,531613.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,531613.00,0.00,531613.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3007 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3007,LOS ANGELES CA,90017,20215144034140,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029053,2021,00211,5144-029-053,"648 S FLOWER ST, NO   517  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,1220,0,2,1,20151215,68080.00,2016,268110.00,2016,336190.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,336190.00,0.00,336190.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 517 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   517,LOS ANGELES CA,90017,20215144029053,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144034055,2021,00211,5144-034-055,"877 S FRANCISCO ST, 2210  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,825,1,1,1,20160930,62673.00,2014,445186.00,2018,507859.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,507859.00,0.00,507859.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2210 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2210,LOS ANGELES CA,90017,20215144034055,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033191,2021,00211,5144-033-191,"877 S FRANCISCO ST, 1612  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,909,1,2,1,20160930,68963.00,2014,483517.00,2018,552480.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,552480.00,0.00,552480.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1612 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1612,LOS ANGELES CA,90017,20215144033191,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029063,2021,00211,5144-029-063,"648 S FLOWER ST, NO   606  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,1010,0,2,1,20151215,56350.00,2016,222030.00,2016,278380.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,278380.00,0.00,278380.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 606 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   606,LOS ANGELES CA,90017,20215144029063,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5153020001,2021,12706,5153-020-001,515 S COLUMBIA AVE  LOS ANGELES  90017,OTH,8800,Miscellaneous,Government Owned Property,,,0,0,0,0,0,0,0,20160802,4932128.00,2017,1755730.00,2017,6687858.00,0.00,6687858.00,0.00,0.00,0.00,0.00,Y,6687858.00,6687858.00,0.00,,25,25694,"TR=4270 LAND DESC IN DOC 679097,060915 POR OF LOT A",515,,S,COLUMBIA AVE,,LOS ANGELES,90017,20215153020001,34.056745599999999,-118.26623499,"(34.0567456, -118.26623499)"
90017,LOS ANGELES,5144029132,2021,00211,5144-029-132,"648 S FLOWER ST, NO   913  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,780,0,1,1,20151215,43460.00,2016,171450.00,2016,214910.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,214910.00,0.00,214910.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 913 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   913,LOS ANGELES CA,90017,20215144029132,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144034072,2021,00211,5144-034-072,"877 S FRANCISCO ST, 2405  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,749,1,1,1,20160930,56233.00,2014,410246.00,2018,466479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,466479.00,0.00,466479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2405 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2405,LOS ANGELES CA,90017,20215144034072,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029122,2021,00211,5144-029-122,"648 S FLOWER ST, NO   903  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,1210,0,2,1,20151215,67550.00,2016,265920.00,2016,333470.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,333470.00,0.00,333470.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 903 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   903,LOS ANGELES CA,90017,20215144029122,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144033015,2021,00211,5144-033-015,"877 S FRANCISCO ST, C15  LOS ANGELES CA  90017",C/I,100C,Commercial,Commercial,,,1,2018,2018,2500,0,0,1,20160930,188168.00,2014,1022035.00,2018,1210203.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,1210203.00,0.00,1210203.00,,23,23628,TR=66352 LOTS 2 AND 3 UNIT C-15 (AIRSPACE AND 1/15 INT IN COMMON AREA),877,,S,FRANCISCO ST,C15,LOS ANGELES CA,90017,20215144033015,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034127,2021,00211,5144-034-127,"877 S FRANCISCO ST, 2905  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,749,1,1,1,20160930,56233.00,2014,410246.00,2018,466479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,466479.00,0.00,466479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2905 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2905,LOS ANGELES CA,90017,20215144034127,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033062,2021,00211,5144-033-062,"877 S FRANCISCO ST, 809  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,975,1,1,1,20201113,233600.00,2021,461400.00,2021,695000.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,695000.00,0.00,695000.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 809 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,809,LOS ANGELES CA,90017,20215144033062,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033236,2021,00211,5144-033-236,"877 S FRANCISCO ST, 1809  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,975,1,1,1,20160930,73904.00,2014,513486.00,2018,587390.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,587390.00,0.00,587390.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1809 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1809,LOS ANGELES CA,90017,20215144033236,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033194,2021,00211,5144-033-194,"877 S FRANCISCO ST, 1617  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,519,0,1,1,20181224,430261.00,2019,257126.00,2019,687387.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,687387.00,0.00,687387.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1617 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1617,LOS ANGELES CA,90017,20215144033194,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033179,2021,00211,5144-033-179,"877 S FRANCISCO ST, 1527  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1186,2,2,1,20160930,89702.00,2014,660038.00,2018,749740.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,749740.00,0.00,749740.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1527 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1527,LOS ANGELES CA,90017,20215144033179,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029042,2021,00211,5144-029-042,"648 S FLOWER ST, NO   506  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,740,0,1,1,20151215,41270.00,2016,162650.00,2016,203920.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,203920.00,0.00,203920.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 506 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   506,LOS ANGELES CA,90017,20215144029042,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144029031,2021,00211,5144-029-031,"648 S FLOWER ST, NO   417  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,1170,0,1,1,20151215,65250.00,2016,257220.00,2016,322470.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,322470.00,0.00,322470.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 417 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   417,LOS ANGELES CA,90017,20215144029031,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144034204,2021,00211,5144-034-204,"877 S FRANCISCO ST, 3605  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,749,1,1,1,20160930,56233.00,2014,410246.00,2018,466479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,466479.00,0.00,466479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3605 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3605,LOS ANGELES CA,90017,20215144034204,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033032,2021,00211,5144-033-032,"877 S FRANCISCO ST, 607  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,870,1,1,1,20160930,66042.00,2014,465571.00,2018,531613.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,531613.00,0.00,531613.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 607 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,607,LOS ANGELES CA,90017,20215144033032,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029100,2021,00211,5144-029-100,"648 S FLOWER ST, NO   722  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,640,0,1,1,20151215,35710.00,2016,140660.00,2016,176370.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,176370.00,0.00,176370.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 722 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   722,LOS ANGELES CA,90017,20215144029100,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144034186,2021,00211,5144-034-186,"877 S FRANCISCO ST, 3409  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1429,2,3,1,20160930,107898.00,2014,721060.00,2018,828958.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,828958.00,0.00,828958.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3409 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3409,LOS ANGELES CA,90017,20215144034186,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033049,2021,00211,5144-033-049,"877 S FRANCISCO ST, 715  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,629,0,1,1,20160930,47997.00,2014,355045.00,2018,403042.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,403042.00,0.00,403042.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 715 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,715,LOS ANGELES CA,90017,20215144033049,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034095,2021,00211,5144-034-095,"877 S FRANCISCO ST, 2606  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1310,2,2,1,20160930,98989.00,2014,667458.00,2018,766447.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,766447.00,0.00,766447.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2606 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2606,LOS ANGELES CA,90017,20215144034095,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029101,2021,00211,5144-029-101,"648 S FLOWER ST, NO   723  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,920,0,1,1,20151215,51320.00,2016,202240.00,2016,253560.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,253560.00,0.00,253560.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 723 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   723,LOS ANGELES CA,90017,20215144029101,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144033102,2021,00211,5144-033-102,"877 S FRANCISCO ST, 1021  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,508,0,1,1,20180710,206113.00,2019,466846.00,2019,672959.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,672959.00,0.00,672959.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1021 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1021,LOS ANGELES CA,90017,20215144033102,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029133,2021,00211,5144-029-133,"648 S FLOWER ST, NO   914  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,840,0,1,1,20151215,46820.00,2016,184640.00,2016,231460.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,231460.00,0.00,231460.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 914 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   914,LOS ANGELES CA,90017,20215144029133,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144033043,2021,00211,5144-033-043,"877 S FRANCISCO ST, 628  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,972,1,2,1,20160930,73679.00,2014,512267.00,2018,585946.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,585946.00,0.00,585946.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 628 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,628,LOS ANGELES CA,90017,20215144033043,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033021,2021,00211,5144-033-021,"877 S FRANCISCO ST, 515  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,629,0,1,1,20160930,47997.00,2014,355045.00,2018,403042.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,403042.00,0.00,403042.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 515 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,515,LOS ANGELES CA,90017,20215144033021,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034150,2021,00211,5144-034-150,"877 S FRANCISCO ST, 3106  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1310,2,2,1,20160930,98989.00,2014,667458.00,2018,766447.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,766447.00,0.00,766447.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3106 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3106,LOS ANGELES CA,90017,20215144034150,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029064,2021,00211,5144-029-064,"648 S FLOWER ST, NO   607  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,750,0,1,1,20151215,41790.00,2016,164850.00,2016,206640.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,206640.00,0.00,206640.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 607 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   607,LOS ANGELES CA,90017,20215144029064,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144030004,2021,00211,5144-030-004,"801 S HOPE ST, A  LOS ANGELES CA  90017",C/I,121C,Commercial,Store Combination,Store and Residential Combination,,1,2014,2014,1740,0,0,1,20181220,985973.00,2019,3943896.00,2019,4929869.00,0.00,0.00,0.00,0.00,1210030.00,0.00,Y,6139899.00,0.00,6139899.00,,23,23408,TR=53965-04 LOT 2 CONDO UNIT A (AIRSPACE AND 1/293 INT IN COMMON AREA),801,,S,HOPE ST,A,LOS ANGELES CA,90017,20215144030004,34.046437859999997,-118.25965294,"(34.04643786, -118.25965294)"
90017,LOS ANGELES,5144035013,2021,00211,5144-035-013,"877 S FRANCISCO ST, 4002  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,823,1,1,1,20160930,62522.00,2014,444373.00,2018,506895.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,506895.00,0.00,506895.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 4002 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,4002,LOS ANGELES CA,90017,20215144035013,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034139,2021,00211,5144-034-139,"877 S FRANCISCO ST, 3006  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1310,2,2,1,20160930,98989.00,2014,667458.00,2018,766447.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,766447.00,0.00,766447.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3006 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3006,LOS ANGELES CA,90017,20215144034139,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033159,2021,00211,5144-033-159,"877 S FRANCISCO ST, 1503  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,695,1,1,1,20180808,286497.00,2019,531772.00,2019,818269.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,818269.00,0.00,818269.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1503 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1503,LOS ANGELES CA,90017,20215144033159,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033132,2021,00211,5144-033-132,"877 S FRANCISCO ST, 1128  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,972,1,2,1,20160930,73679.00,2014,512267.00,2018,585946.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,585946.00,0.00,585946.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1128 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1128,LOS ANGELES CA,90017,20215144033132,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034023,2021,00211,5144-034-023,"877 S FRANCISCO ST, 1927  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1186,2,2,1,20160930,89702.00,2014,660038.00,2018,749740.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,749740.00,0.00,749740.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1927 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1927,LOS ANGELES CA,90017,20215144034023,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034067,2021,00211,5144-034-067,"877 S FRANCISCO ST, 2311  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1305,2,2,1,20160930,98614.00,2014,664375.00,2018,762989.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,762989.00,0.00,762989.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2311 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2311,LOS ANGELES CA,90017,20215144034067,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033016,2021,00211,5144-033-016,"877 S FRANCISCO ST, 505  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,518,0,1,1,20180920,368840.00,2019,256714.00,2019,625554.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,625554.00,0.00,625554.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 505 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,505,LOS ANGELES CA,90017,20215144033016,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033251,2021,00211,5144-033-251,"877 S FRANCISCO ST, 1827  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1186,2,2,1,20200226,626423.00,2020,939649.00,2020,1566072.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,1566072.00,0.00,1566072.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1827 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1827,LOS ANGELES CA,90017,20215144033251,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034176,2021,00211,5144-034-176,"877 S FRANCISCO ST, 3310  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,825,1,1,1,20160930,62673.00,2014,445186.00,2018,507859.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,507859.00,0.00,507859.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3310 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3310,LOS ANGELES CA,90017,20215144034176,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033187,2021,00211,5144-033-187,"877 S FRANCISCO ST, 1608  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,852,1,1,1,20160930,64694.00,2014,457206.00,2018,521900.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,521900.00,0.00,521900.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1608 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1608,LOS ANGELES CA,90017,20215144033187,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
